user_id,login_frequency,session_duration,search_count,recommendation_requests,movies_clicked,favorites_added,ratings_given,satisfaction_score,days_since_last_login,avg_rating_given,genre_Action,genre_Comedy,genre_Documentary,genre_Drama,genre_Horror,genre_Romance,genre_Sci-Fi,genre_Thriller,churn
U2472,19,31.2,20,9,5,2,2,3,25,3.5,1,0,0,0,0,0,0,0,0
U2473,6,9.8,12,5,2,0,1,2,47,2.3,0,0,0,0,0,1,0,0,1
U2474,5,10.3,9,5,0,0,0,2,48,2.3,0,0,0,0,0,0,1,0,1
U2475,25,42.0,29,15,10,4,4,4,11,3.9,0,0,0,0,0,0,0,1,0
U2476,27,44.9,31,15,11,4,5,5,6,3.9,1,0,0,0,0,0,0,0,0
U2477,16,27.3,18,9,3,1,1,3,26,3.5,0,0,0,0,0,0,0,1,1
U2478,15,28.3,18,9,5,1,2,2,27,2.6,1,0,0,0,0,0,0,0,1
U2479,14,24.7,20,9,6,2,3,3,29,2.8,0,1,0,0,0,0,0,0,0
U2480,21,36.4,31,16,10,3,5,4,12,4.0,0,1,0,0,0,0,0,0,0
U2481,12,20.7,14,8,5,1,2,2,35,3.0,0,0,0,0,0,0,1,0,1
U2482,0,2.6,6,1,1,0,0,1,51,1.7,0,0,0,0,0,0,1,0,1
U2483,8,13.1,10,5,3,0,2,2,40,2.5,1,0,0,0,0,0,0,0,1
U2484,8,21.5,12,6,3,1,0,2,39,2.6,0,0,0,0,0,0,1,0,1
U2485,12,22.0,17,7,3,1,0,3,33,2.5,1,0,0,0,0,0,0,0,1
U2486,23,39.7,28,13,9,2,4,4,14,3.4,0,0,0,0,1,0,0,0,0
U2487,24,37.8,34,19,14,4,7,4,12,4.3,0,0,0,0,0,1,0,0,0
U2488,8,13.4,9,6,3,0,1,3,42,2.6,0,0,0,0,0,0,1,0,1
U2489,14,28.3,19,10,6,2,3,3,32,3.7,0,1,0,0,0,0,0,0,0
U2490,21,43.2,32,15,10,4,5,4,15,3.8,0,0,1,0,0,0,0,0,0
U2491,10,16.2,10,5,2,1,1,2,37,2.5,0,0,0,0,1,0,0,0,1
U2492,24,45.0,26,16,11,3,5,5,9,4.1,0,0,0,0,0,0,0,1,0
U2493,7,15.4,6,3,1,0,0,2,44,1.9,1,0,0,0,0,0,0,0,1
U2494,15,25.3,18,11,7,1,3,3,29,2.9,0,0,0,0,0,0,0,1,1
U2495,12,24.1,22,9,7,1,3,3,31,3.1,1,0,0,0,0,0,0,0,1
U2496,22,35.2,22,14,10,3,4,3,25,3.7,0,0,0,0,0,0,0,1,0
U2497,6,14.2,6,5,2,0,0,2,42,2.1,0,0,1,0,0,0,0,0,1
U2498,22,39.3,27,15,10,4,5,4,12,3.8,0,0,0,0,0,1,0,0,0
U2499,18,33.8,20,10,7,2,3,3,22,3.8,0,1,0,0,0,0,0,0,0
U2500,21,35.9,23,14,9,2,4,3,18,3.7,0,0,0,1,0,0,0,0,0
U2501,15,21.2,12,9,5,1,1,3,30,2.7,0,0,1,0,0,0,0,0,0
U2502,14,34.8,18,10,6,2,3,3,29,3.6,1,0,0,0,0,0,0,0,1
U2503,19,34.0,30,12,8,3,2,4,19,3.8,0,0,0,0,1,0,0,0,0
U2504,18,39.1,27,15,10,3,4,4,22,3.4,1,0,0,0,0,0,0,0,0
U2505,15,21.6,21,11,7,3,4,2,32,3.3,0,0,0,1,0,0,0,0,0
U2506,8,17.0,9,4,3,0,0,2,32,2.1,0,0,0,0,0,1,0,0,1
U2507,10,27.5,12,7,3,1,1,2,33,2.4,0,0,0,1,0,0,0,0,1
U2508,20,39.8,26,14,10,3,4,4,19,3.5,0,0,0,0,0,0,0,1,0
U2509,11,26.9,16,8,3,2,0,3,29,2.6,0,0,0,0,0,0,0,1,0
U2510,9,11.4,8,3,2,1,0,2,43,2.0,0,0,0,0,0,0,0,1,1
U2511,18,38.1,28,12,6,2,3,4,17,3.3,1,0,0,0,0,0,0,0,0
U2512,17,34.0,21,12,7,2,3,3,20,3.5,0,0,0,0,0,0,0,1,0
U2513,8,28.1,13,9,4,1,2,2,38,2.5,0,0,1,0,0,0,0,0,0
U2514,3,6.5,8,2,2,1,0,2,49,1.7,0,1,0,0,0,0,0,0,1
U2515,27,55.3,37,18,14,5,6,5,3,4.6,1,0,0,0,0,0,0,0,0
U2516,15,29.8,18,10,6,1,2,3,24,3.1,0,0,0,1,0,0,0,0,1
U2517,19,29.8,23,13,8,3,4,3,23,3.4,0,0,0,1,0,0,0,0,0
U2518,12,25.0,14,12,5,2,3,3,23,2.9,1,0,0,0,0,0,0,0,1
U2519,10,11.5,12,6,3,1,1,2,41,3.0,0,0,0,0,0,0,0,1,1
U2520,19,23.3,22,11,7,2,2,3,24,3.4,0,0,0,1,0,0,0,0,0
U2521,7,8.1,8,3,1,0,0,2,40,2.1,0,0,0,0,0,1,0,0,1
U2522,19,30.8,20,13,9,2,4,3,27,3.5,0,0,0,1,0,0,0,0,1
U2523,24,48.1,35,16,13,6,7,4,5,4.4,0,0,1,0,0,0,0,0,0
U2524,17,25.0,21,11,5,1,1,3,23,3.4,0,0,0,0,0,1,0,0,1
U2525,12,17.1,14,8,3,0,2,2,38,2.6,0,0,0,0,0,0,0,1,1
U2526,9,13.9,9,5,2,0,1,3,38,2.4,0,0,0,0,0,0,0,1,1
U2527,15,20.7,18,7,3,1,1,3,30,3.0,0,0,0,0,1,0,0,0,0
U2528,14,21.8,14,10,5,1,2,3,31,3.2,0,0,0,0,0,1,0,0,0
U2529,24,44.3,32,17,11,4,5,5,7,4.1,0,0,0,0,0,0,1,0,0
U2530,14,36.4,25,12,6,2,3,4,27,3.0,0,1,0,0,0,0,0,0,0
U2531,17,30.3,21,14,8,2,3,4,15,3.2,0,0,0,1,0,0,0,0,0
U2532,9,21.2,12,7,3,0,1,2,38,2.7,0,0,0,0,0,1,0,0,1
U2533,13,29.7,19,10,5,1,1,3,32,3.0,0,0,0,0,0,0,1,0,1
U2534,18,34.8,24,14,8,2,3,3,22,3.3,0,0,1,0,0,0,0,0,0
U2535,3,5.7,5,3,0,0,1,1,49,1.8,0,0,0,0,1,0,0,0,1
U2536,3,3.5,6,1,0,0,0,1,55,1.7,0,0,0,1,0,0,0,0,1
U2537,3,6.2,2,2,1,1,0,1,44,1.6,0,1,0,0,0,0,0,0,1
U2538,13,28.4,14,9,6,2,2,2,33,2.3,1,0,0,0,0,0,0,0,1
U2539,21,44.0,25,15,10,3,4,4,18,3.7,0,0,0,1,0,0,0,0,0
U2540,10,13.4,11,4,0,0,0,2,44,2.5,0,1,0,0,0,0,0,0,1
U2541,6,9.8,10,5,3,1,1,2,39,2.7,1,0,0,0,0,0,0,0,1
U2542,11,20.0,14,7,4,1,0,2,35,2.4,1,0,0,0,0,0,0,0,1
U2543,13,23.8,16,11,5,2,2,2,34,2.7,0,0,0,1,0,0,0,0,1
U2544,8,22.8,13,9,5,1,2,2,34,3.1,0,0,0,0,1,0,0,0,1
U2545,7,13.2,7,6,3,1,0,2,38,2.5,0,1,0,0,0,0,0,0,1
U2546,8,17.2,9,4,3,1,1,2,38,2.4,0,0,0,1,0,0,0,0,1
U2547,27,51.2,35,19,14,6,7,5,2,4.5,0,0,0,1,0,0,0,0,0
U2548,2,6.5,3,2,1,1,1,1,45,2.2,0,0,0,1,0,0,0,0,1
U2549,18,36.6,23,12,8,2,4,4,18,3.3,0,0,0,0,0,0,1,0,0
U2550,24,49.4,35,16,13,5,7,4,13,4.0,0,0,0,0,0,0,0,1,0
U2551,23,39.0,30,18,12,4,5,4,15,3.5,0,0,0,1,0,0,0,0,0
U2552,7,8.9,9,5,3,1,0,2,42,2.2,0,0,1,0,0,0,0,0,1
U2553,22,40.0,31,15,11,4,5,5,9,4.3,0,1,0,0,0,0,0,0,0
U2554,3,8.3,5,4,2,0,0,2,45,2.1,0,0,0,0,0,1,0,0,1
U2555,9,22.6,16,10,5,2,2,2,38,3.0,0,0,0,0,0,0,0,1,1
U2556,14,27.7,17,7,3,1,2,3,26,2.8,0,0,0,1,0,0,0,0,0
U2557,6,15.7,9,5,2,0,0,2,40,2.5,1,0,0,0,0,0,0,0,1
U2558,16,25.9,18,9,4,1,3,3,27,3.2,0,0,0,0,1,0,0,0,1
U2559,10,16.3,11,7,3,1,0,2,30,2.7,0,1,0,0,0,0,0,0,1
U2560,28,43.4,29,15,13,5,7,4,3,4.3,0,0,0,0,0,0,1,0,0
U2561,13,29.9,17,10,5,1,1,3,31,3.1,0,0,0,0,1,0,0,0,0
U2562,22,44.9,25,15,10,3,4,4,16,3.9,0,0,0,0,0,0,0,1,0
U2563,29,46.4,35,16,12,4,7,5,1,4.4,0,0,0,0,0,0,1,0,0
U2564,16,36.6,21,12,8,3,2,3,23,3.7,0,0,0,1,0,0,0,0,0
U2565,25,48.1,33,17,13,5,7,4,2,3.8,0,0,0,0,0,0,1,0,0
U2566,20,34.7,31,16,11,3,4,3,15,3.5,0,0,0,0,0,0,1,0,0
U2567,19,35.4,23,11,6,2,3,4,17,3.5,0,0,0,1,0,0,0,0,0
U2568,15,28.9,19,11,6,2,2,3,30,3.3,0,0,0,0,0,0,1,0,0
U2569,4,8.6,6,3,2,1,1,2,49,1.9,0,1,0,0,0,0,0,0,1
U2570,10,22.1,15,10,4,0,2,3,30,2.9,0,0,0,0,0,0,1,0,1
U2571,9,15.6,12,7,3,1,1,3,37,2.2,0,0,0,0,0,0,1,0,1
U2572,23,43.2,32,15,10,3,5,5,8,4.1,0,0,0,1,0,0,0,0,0
U2573,9,15.5,13,6,3,0,1,2,42,2.4,0,1,0,0,0,0,0,0,1
U2574,16,28.5,19,12,7,1,3,3,25,3.4,0,0,0,0,0,1,0,0,0
U2575,20,35.2,24,14,8,2,3,4,18,3.9,0,0,0,0,0,1,0,0,0
U2576,7,15.9,6,5,3,0,0,2,37,2.8,1,0,0,0,0,0,0,0,1
U2577,12,21.9,18,9,4,1,2,3,31,3.3,0,0,0,0,0,0,0,1,1
U2578,13,17.8,14,8,3,1,0,2,37,2.8,1,0,0,0,0,0,0,0,0
U2579,16,29.4,22,10,6,2,2,3,24,3.7,0,1,0,0,0,0,0,0,1
U2580,4,10.3,12,5,2,0,1,2,40,2.5,0,0,0,1,0,0,0,0,1
U2581,26,51.0,32,20,15,5,8,5,5,4.4,1,0,0,0,0,0,0,0,0
U2582,19,34.2,24,11,6,1,3,3,16,3.4,0,0,0,1,0,0,0,0,0
U2583,28,58.4,35,18,13,5,6,5,5,4.8,0,0,0,0,0,0,1,0,0
U2584,20,35.9,26,13,10,3,4,4,16,3.6,0,0,0,1,0,0,0,0,0
U2585,11,22.7,19,10,5,1,2,3,33,2.9,0,1,0,0,0,0,0,0,1
U2586,21,36.9,28,15,10,4,3,4,15,3.4,0,0,0,1,0,0,0,0,0
U2587,20,48.2,30,15,11,4,5,4,15,3.9,0,0,0,0,0,0,0,1,0
U2588,20,43.8,28,15,10,3,5,4,19,4.1,0,0,1,0,0,0,0,0,0
U2589,15,23.4,20,10,5,1,3,3,30,2.9,0,0,0,0,0,0,0,1,0
U2590,11,15.4,9,6,3,1,1,2,39,2.6,0,0,0,0,1,0,0,0,1
U2591,23,43.0,33,14,9,3,4,4,12,3.4,0,0,1,0,0,0,0,0,0
U2592,22,38.6,27,15,9,4,3,4,13,4.1,0,0,0,0,0,0,0,1,0
U2593,15,21.6,17,7,4,2,1,2,30,2.6,1,0,0,0,0,0,0,0,1
U2594,5,15.0,9,6,3,1,1,1,43,2.2,0,0,0,0,1,0,0,0,1
U2595,20,43.4,22,14,9,2,5,4,17,4.1,0,0,0,0,1,0,0,0,0
U2596,8,18.7,9,6,2,0,0,1,42,2.4,0,0,0,0,1,0,0,0,1
U2597,9,24.4,15,8,4,2,1,2,32,3.0,0,0,1,0,0,0,0,0,1
U2598,21,38.7,26,17,10,3,5,4,11,4.0,0,1,0,0,0,0,0,0,0
U2599,9,16.6,10,3,0,0,1,2,42,2.6,0,0,0,1,0,0,0,0,1
U2600,6,11.3,4,1,0,0,0,1,49,2.2,0,0,0,0,0,0,1,0,1
U2601,6,5.4,5,4,2,1,0,2,50,1.9,0,0,0,0,0,0,0,1,1
U2602,20,37.1,23,13,9,3,4,3,19,4.0,0,0,0,0,1,0,0,0,0
U2603,19,32.7,28,13,9,3,5,4,21,3.7,0,1,0,0,0,0,0,0,0
U2604,17,21.4,18,9,4,1,1,3,30,3.0,0,0,0,0,0,0,1,0,1
U2605,23,39.5,29,16,10,3,5,4,9,4.3,0,0,1,0,0,0,0,0,0
U2606,10,19.2,15,9,5,1,2,3,35,2.9,0,1,0,0,0,0,0,0,1
U2607,17,26.6,15,9,5,1,2,3,32,2.9,0,1,0,0,0,0,0,0,1
U2608,12,21.3,18,8,4,1,2,2,33,3.2,0,0,0,1,0,0,0,0,1
U2609,0,7.5,7,3,2,0,0,1,45,1.9,1,0,0,0,0,0,0,0,1
U2610,13,17.0,14,6,3,0,1,3,32,2.4,1,0,0,0,0,0,0,0,1
U2611,2,13.6,6,2,1,1,0,2,40,1.7,0,0,0,1,0,0,0,0,1
U2612,10,18.2,8,4,2,1,1,2,37,2.4,1,0,0,0,0,0,0,0,1
U2613,22,38.9,26,15,10,4,3,3,15,3.6,0,0,0,1,0,0,0,0,0
U2614,4,7.7,2,1,1,0,1,2,50,2.0,0,1,0,0,0,0,0,0,1
U2615,13,20.5,13,7,2,0,0,2,40,2.5,0,0,0,0,1,0,0,0,1
U2616,12,15.9,15,8,4,1,1,2,39,2.3,0,0,0,0,0,0,0,1,1
U2617,20,33.7,20,10,6,2,1,4,23,3.4,0,0,0,0,1,0,0,0,0
U2618,7,11.4,13,4,2,0,0,2,39,1.9,0,1,0,0,0,0,0,0,1
U2619,18,34.7,22,11,8,2,4,4,17,3.5,1,0,0,0,0,0,0,0,0
U2620,8,13.4,7,2,0,0,0,2,42,2.4,0,0,0,1,0,0,0,0,1
U2621,23,43.8,26,14,8,2,4,3,12,3.7,1,0,0,0,0,0,0,0,0
U2622,17,34.5,23,15,9,3,3,4,19,3.1,0,0,0,0,1,0,0,0,0
U2623,18,32.9,21,10,5,1,2,3,33,3.1,0,1,0,0,0,0,0,0,0
U2624,9,16.3,13,6,4,1,2,2,36,2.5,1,0,0,0,0,0,0,0,1
U2625,5,11.6,7,3,1,0,0,2,51,1.8,0,0,0,0,0,1,0,0,1
U2626,15,24.5,16,9,4,1,2,3,30,3.0,0,0,0,0,0,0,1,0,1
U2627,22,40.1,25,16,10,3,4,4,19,3.9,1,0,0,0,0,0,0,0,0
U2628,5,9.3,11,4,2,1,2,2,41,2.4,0,0,0,0,0,0,0,1,1
U2629,21,46.4,30,15,10,3,5,4,12,3.7,0,0,0,1,0,0,0,0,0
U2630,18,40.4,28,15,10,3,5,4,12,3.8,0,0,0,1,0,0,0,0,0
U2631,8,17.0,9,6,2,0,1,2,33,2.8,1,0,0,0,0,0,0,0,1
U2632,16,25.9,21,11,5,1,3,3,22,3.4,0,0,0,0,0,1,0,0,0
U2633,25,51.1,35,16,12,4,6,4,10,4.2,0,1,0,0,0,0,0,0,0
U2634,12,22.6,12,6,2,0,1,2,36,2.7,0,0,0,1,0,0,0,0,1
U2635,20,37.8,22,13,8,3,3,3,18,3.0,0,0,0,0,1,0,0,0,0
U2636,10,13.1,9,4,1,0,1,2,42,2.8,0,1,0,0,0,0,0,0,1
U2637,16,34.5,20,11,5,1,3,3,30,2.8,1,0,0,0,0,0,0,0,1
U2638,10,20.4,14,6,3,1,0,2,33,2.6,0,0,0,0,1,0,0,0,1
U2639,17,26.7,23,12,8,2,3,3,25,3.1,0,0,0,0,0,0,0,1,0
U2640,23,43.3,30,13,10,4,5,4,8,3.7,0,0,0,0,0,0,0,1,0
U2641,13,27.9,16,10,5,1,2,3,20,3.3,0,0,0,0,0,0,0,1,1
U2642,13,25.2,15,7,3,1,1,3,28,2.9,1,0,0,0,0,0,0,0,1
U2643,7,15.5,9,6,3,0,1,2,40,2.3,0,0,0,0,0,0,1,0,1
U2644,25,50.4,33,17,10,4,4,4,8,4.3,0,1,0,0,0,0,0,0,0
U2645,29,50.2,34,18,13,5,7,5,4,4.6,0,1,0,0,0,0,0,0,0
U2646,17,29.8,20,10,6,2,3,4,26,3.4,0,0,0,0,0,0,1,0,0
U2647,27,47.1,33,19,14,6,8,5,2,4.6,0,0,0,0,0,1,0,0,0
U2648,19,32.1,29,14,7,2,2,4,13,3.2,0,0,0,0,0,0,1,0,0
U2649,2,2.6,2,1,0,0,0,1,55,1.5,1,0,0,0,0,0,0,0,1
U2650,5,9.3,9,5,1,0,0,2,47,1.9,0,0,0,0,0,1,0,0,1
U2651,10,19.4,17,8,4,1,1,2,36,2.9,0,0,0,0,0,0,1,0,1
U2652,18,32.2,22,12,7,2,2,4,22,3.7,0,0,0,0,0,0,0,1,0
U2653,7,3.2,6,3,2,0,1,1,52,2.0,0,0,1,0,0,0,0,0,1
U2654,16,30.6,22,14,7,1,4,3,26,3.1,0,0,0,1,0,0,0,0,1
U2655,22,44.8,33,16,12,4,5,5,8,3.7,0,0,0,0,0,0,1,0,0
U2656,12,21.5,14,9,4,1,1,2,31,2.4,0,0,0,0,0,0,0,1,1
U2657,15,29.0,21,12,9,2,3,3,20,3.3,0,0,0,1,0,0,0,0,0
U2658,19,39.1,24,11,7,2,4,3,23,3.0,0,0,0,0,0,1,0,0,0
U2659,17,34.6,20,11,5,2,2,4,25,3.5,0,0,0,1,0,0,0,0,0
U2660,9,20.7,13,7,4,1,2,2,31,2.5,0,0,0,0,0,0,0,1,1
U2661,23,38.4,26,14,9,3,4,4,19,3.6,0,0,0,0,0,0,0,1,0
U2662,12,19.3,17,8,5,2,2,3,36,2.7,0,0,0,0,0,0,0,1,1
U2663,17,29.3,26,13,8,2,3,4,29,3.0,0,0,0,1,0,0,0,0,0
U2664,15,24.7,21,11,6,2,2,3,29,3.2,1,0,0,0,0,0,0,0,0
U2665,9,20.8,17,6,3,1,1,2,36,2.4,0,1,0,0,0,0,0,0,1
U2666,17,30.3,13,12,6,1,2,3,28,3.2,1,0,0,0,0,0,0,0,0
U2667,25,40.3,30,17,12,4,6,4,8,4.3,0,0,0,0,0,0,1,0,0
U2668,3,9.2,5,3,0,0,0,2,47,1.5,0,0,0,0,0,1,0,0,1
U2669,15,25.0,20,9,5,1,2,3,24,2.7,0,0,0,0,0,0,1,0,1
U2670,6,15.8,4,5,2,0,1,1,45,2.0,0,0,0,0,1,0,0,0,1
U2671,2,11.0,6,3,2,1,1,2,47,1.9,0,1,0,0,0,0,0,0,1
U2672,6,9.7,6,4,3,0,1,2,38,2.5,0,0,0,0,0,1,0,0,1
U2673,22,45.2,34,18,13,5,6,4,11,4.2,0,1,0,0,0,0,0,0,0
U2674,16,34.4,17,11,5,1,1,3,23,3.3,1,0,0,0,0,0,0,0,1
U2675,14,23.0,17,7,3,1,1,3,33,2.8,1,0,0,0,0,0,0,0,1
U2676,10,19.8,16,6,3,1,1,2,39,2.8,0,0,0,0,0,0,0,1,1
U2677,20,29.3,24,12,9,3,4,4,25,3.3,0,0,0,0,0,1,0,0,0
U2678,18,28.8,21,12,8,2,3,3,30,3.1,0,0,0,0,0,1,0,0,0
U2679,11,20.6,14,8,4,1,1,2,36,2.6,0,0,0,1,0,0,0,0,1
U2680,4,4.1,4,5,3,0,1,2,47,2.1,1,0,0,0,0,0,0,0,1
U2681,10,16.1,11,5,2,1,1,2,42,2.3,1,0,0,0,0,0,0,0,1
U2682,26,44.5,35,16,12,4,7,4,2,4.2,0,0,0,0,1,0,0,0,0
U2683,16,31.6,21,10,5,1,2,3,19,3.2,1,0,0,0,0,0,0,0,1
U2684,10,19.1,14,8,3,0,1,2,35,2.6,0,0,0,0,0,1,0,0,1
U2685,19,33.3,22,13,6,2,2,4,27,4.0,1,0,0,0,0,0,0,0,0
U2686,20,40.5,28,14,9,3,3,3,13,3.7,0,1,0,0,0,0,0,0,0
U2687,13,20.2,13,7,3,1,1,2,38,2.3,1,0,0,0,0,0,0,0,1
U2688,14,30.1,15,9,4,0,2,3,29,3.0,0,1,0,0,0,0,0,0,1
U2689,14,30.6,18,10,6,2,3,3,32,2.5,0,0,0,1,0,0,0,0,1
U2690,23,38.4,32,15,11,4,6,5,15,4.0,1,0,0,0,0,0,0,0,0
U2691,24,49.6,33,17,12,4,6,4,5,4.2,0,0,1,0,0,0,0,0,0
U2692,14,25.1,17,9,5,2,2,3,28,3.5,1,0,0,0,0,0,0,0,1
U2693,21,38.9,28,15,11,4,5,4,15,4.0,0,0,0,0,0,1,0,0,0
U2694,1,0.0,2,1,1,0,1,1,53,2.1,0,0,0,0,0,0,0,1,1
U2695,10,17.5,14,7,4,1,2,2,40,2.6,1,0,0,0,0,0,0,0,1
U2696,21,46.5,28,15,12,4,5,5,14,4.1,1,0,0,0,0,0,0,0,0
U2697,16,27.3,19,8,5,2,3,2,34,2.9,0,0,0,0,0,0,0,1,1
U2698,18,36.4,26,14,8,3,3,4,25,3.4,0,1,0,0,0,0,0,0,0
U2699,12,11.6,14,8,5,1,2,3,35,2.9,0,0,0,1,0,0,0,0,1
U2700,19,31.9,26,12,8,2,2,4,25,3.7,0,0,0,0,0,0,0,1,0
U2701,18,26.8,19,11,7,2,3,3,24,2.8,0,0,0,0,0,0,0,1,0
U2702,22,33.4,27,12,7,3,3,4,18,4.2,0,0,0,0,0,0,0,1,0
U2703,10,10.0,5,6,4,1,1,2,43,2.4,1,0,0,0,0,0,0,0,1
U2704,4,6.0,3,4,2,1,0,1,48,1.8,0,0,0,0,0,1,0,0,1
U2705,7,13.8,8,4,2,1,1,2,48,2.3,0,1,0,0,0,0,0,0,1
U2706,22,38.8,28,15,8,3,3,4,12,3.8,1,0,0,0,0,0,0,0,0
U2707,4,9.7,4,2,0,0,0,1,48,2.2,1,0,0,0,0,0,0,0,1
U2708,13,22.5,13,7,5,1,2,3,34,2.8,0,1,0,0,0,0,0,0,1
U2709,10,19.3,14,6,3,1,1,2,41,2.6,0,0,0,0,0,0,1,0,1
U2710,21,35.8,23,13,7,2,3,4,12,3.5,0,0,0,1,0,0,0,0,0
U2711,17,26.2,15,10,5,2,2,3,23,3.1,1,0,0,0,0,0,0,0,1
U2712,21,39.3,25,13,8,2,4,4,15,3.8,1,0,0,0,0,0,0,0,0
U2713,2,3.9,4,2,2,0,0,1,48,2.1,1,0,0,0,0,0,0,0,1
U2714,10,17.8,9,7,2,1,1,2,39,2.3,0,0,0,1,0,0,0,0,1
U2715,20,35.7,27,12,9,3,4,4,12,3.7,0,0,0,0,0,1,0,0,0
U2716,14,25.7,18,8,5,2,2,4,31,3.2,0,0,0,0,0,0,0,1,1
U2717,13,25.2,17,9,6,1,2,2,29,3.2,0,0,0,0,0,1,0,0,1
U2718,14,25.8,20,9,5,2,2,2,30,3.0,0,1,0,0,0,0,0,0,1
U2719,11,24.6,16,9,4,2,2,3,31,3.4,1,0,0,0,0,0,0,0,1
U2720,13,17.6,14,11,6,1,2,3,35,2.8,0,0,0,0,0,1,0,0,1
U2721,6,7.1,5,7,2,1,1,2,44,1.8,0,0,0,0,0,0,1,0,1
U2722,20,36.1,26,13,8,3,4,3,19,3.4,0,0,0,0,0,0,0,1,0
U2723,22,38.6,26,13,10,3,4,3,24,3.6,0,0,0,0,1,0,0,0,0
U2724,10,15.2,12,6,2,1,1,2,40,2.4,0,0,0,0,0,0,1,0,1
U2725,12,24.9,14,7,4,1,2,4,33,2.8,0,0,0,0,0,0,0,1,1
U2726,17,26.6,21,12,7,3,3,3,25,3.9,0,0,0,0,0,0,0,1,0
U2727,25,45.0,30,17,11,4,5,5,11,4.0,0,0,0,0,0,0,1,0,0
U2728,14,22.6,19,11,7,2,2,3,31,2.8,0,0,0,0,0,0,0,1,1
U2729,14,22.3,16,10,6,2,3,3,30,3.3,0,1,0,0,0,0,0,0,1
U2730,15,24.0,21,10,6,2,2,3,30,2.6,0,0,1,0,0,0,0,0,1
U2731,14,33.9,19,8,5,2,3,3,28,3.1,0,0,1,0,0,0,0,0,1
U2732,12,27.3,16,8,3,1,1,3,29,3.0,1,0,0,0,0,0,0,0,1
U2733,17,26.7,21,9,5,1,1,3,30,3.2,0,0,0,0,0,0,0,1,0
U2734,14,23.8,12,7,2,0,1,3,37,2.5,0,0,0,0,0,1,0,0,1
U2735,27,49.3,35,20,15,7,8,5,0,4.3,1,0,0,0,0,0,0,0,0
U2736,9,21.4,13,8,5,2,1,2,41,2.6,1,0,0,0,0,0,0,0,1
U2737,29,47.3,37,19,15,5,8,5,5,4.7,0,0,0,0,0,0,0,1,0
U2738,11,19.2,14,6,2,1,2,3,34,2.4,1,0,0,0,0,0,0,0,1
U2739,20,41.1,22,15,9,3,5,3,21,3.5,0,0,0,0,0,1,0,0,0
U2740,18,31.5,21,11,6,3,3,4,20,3.1,0,0,0,0,1,0,0,0,0
U2741,14,37.8,25,11,7,2,2,4,20,3.4,0,0,0,0,0,0,1,0,0
U2742,12,21.1,16,9,4,1,1,2,38,2.6,0,0,0,0,0,1,0,0,1
U2743,22,38.9,25,16,10,4,5,4,12,3.8,0,0,0,0,0,0,1,0,0
U2744,9,10.6,8,7,3,0,1,2,42,2.2,1,0,0,0,0,0,0,0,1
U2745,16,34.8,22,12,7,2,3,3,27,3.0,1,0,0,0,0,0,0,0,0
U2746,12,15.2,11,7,3,0,1,2,36,2.5,0,0,0,0,1,0,0,0,1
U2747,10,24.2,17,8,2,1,0,2,40,2.6,0,0,0,0,0,0,1,0,1
U2748,4,7.7,5,3,0,0,0,1,47,1.9,0,0,0,1,0,0,0,0,1
U2749,15,28.8,22,10,6,2,3,3,35,3.5,0,0,0,0,0,1,0,0,0
U2750,19,35.5,23,12,7,2,3,3,23,3.4,1,0,0,0,0,0,0,0,0
U2751,21,40.6,25,13,8,2,4,4,20,4.0,0,1,0,0,0,0,0,0,0
U2752,22,39.7,22,14,9,3,4,4,13,4.2,0,0,0,1,0,0,0,0,0
U2753,5,6.8,7,3,1,0,0,2,42,2.6,1,0,0,0,0,0,0,0,1
U2754,24,44.4,31,17,10,3,5,4,14,3.7,0,0,0,0,0,1,0,0,0
U2755,22,46.2,34,17,13,5,6,4,8,4.3,0,0,0,0,0,1,0,0,0
U2756,24,47.6,28,17,12,4,6,4,11,3.9,0,0,0,0,0,0,0,1,0
U2757,8,13.1,11,6,3,1,0,2,46,2.4,0,0,0,1,0,0,0,0,1
U2758,8,13.7,8,4,2,1,2,2,44,2.5,0,0,0,0,0,0,0,1,1
U2759,22,43.9,31,15,11,3,6,5,16,4.0,0,0,0,0,1,0,0,0,0
U2760,9,15.8,11,4,2,0,1,2,40,2.4,0,0,0,1,0,0,0,0,1
U2761,7,17.0,9,6,2,1,1,2,42,2.6,0,0,0,1,0,0,0,0,1
U2762,24,50.1,30,15,10,3,5,4,7,3.9,0,0,0,0,0,0,1,0,0
U2763,15,26.5,19,9,6,1,3,3,29,3.1,0,0,0,0,0,0,1,0,0
U2764,14,28.7,20,11,6,2,2,3,28,3.1,0,0,0,1,0,0,0,0,1
U2765,9,20.6,13,7,4,2,2,2,39,2.8,0,0,0,0,1,0,0,0,1
U2766,26,52.0,35,18,13,5,7,5,4,4.0,0,0,0,1,0,0,0,0,0
U2767,5,13.0,4,5,3,0,0,1,43,1.9,0,0,0,0,0,0,1,0,1
U2768,15,27.4,14,11,5,2,2,3,27,2.7,0,0,0,0,0,0,1,0,1
U2769,15,29.0,17,8,4,1,1,3,31,3.0,0,1,0,0,0,0,0,0,1
U2770,14,24.9,18,8,4,1,2,3,34,3.1,1,0,0,0,0,0,0,0,1
U2771,18,32.4,22,13,9,3,4,4,18,3.5,0,0,0,0,0,1,0,0,0
U2772,10,21.8,15,8,4,1,2,4,33,2.9,0,0,0,0,0,0,0,1,1
